,reserva_id,hotel_id,cliente_id,fecha_reserva,fecha_checkin,fecha_checkout,monto_total,estado_reserva
376,376,41,861,2023-09-18,2022-04-08,2022-04-09,6210,confirmada
377,377,61,478,2020-10-22,2024-03-01,2024-03-02,6828,confirmada
378,378,71,996,2023-07-04,2023-01-05,2023-01-06,613,cancelada
379,379,41,849,2023-03-05,2022-09-12,2023-03-28,761,confirmada
380,380,80,594,2023-11-19,2021-11-21,2022-03-28,844,confirmada
381,381,67,593,2020-10-10,2021-10-24,2023-01-09,410,confirmada
382,382,33,666,2020-09-19,2020-02-01,2021-09-22,8283,confirmada
383,383,7,988,2022-10-06,2023-07-03,2023-07-04,8216,confirmada
384,384,32,764,2023-06-02,2022-04-17,2022-11-18,7727,confirmada
385,385,33,457,2024-04-12,2022-02-07,2024-06-12,4107,cancelada
386,386,68,177,2022-08-10,2022-12-07,2022-12-08,8226,confirmada
387,387,14,537,2020-08-24,2021-02-17,2023-11-21,7152,pendiente
388,388,87,363,2022-05-20,2022-09-01,2022-09-02,1949,confirmada
389,389,6,391,2021-08-20,2024-06-06,2024-06-07,5862,cancelada
390,390,51,959,2021-07-12,2022-07-12,2022-07-13,5123,confirmada
391,391,74,511,2021-08-19,2022-09-28,2022-09-29,90,pendiente
392,392,48,104,2020-01-28,2022-06-24,2024-05-30,1966,cancelada
393,393,76,351,2022-05-05,2022-08-15,2022-08-16,5327,cancelada
394,394,13,375,2022-07-30,2020-12-28,2020-12-29,3449,cancelada
395,395,38,799,2023-06-17,2020-10-03,2021-12-15,516,cancelada
396,396,43,543,2024-02-25,2021-01-20,2021-01-21,4555,confirmada
397,397,69,230,2020-10-16,2022-08-04,2022-08-05,8080,pendiente
398,398,100,475,2020-03-05,2022-02-15,2023-09-09,9260,confirmada
399,399,58,526,2021-06-28,2022-03-06,2022-03-07,2978,pendiente
400,400,95,249,2023-02-18,2023-04-20,2024-05-24,7057,cancelada
401,401,43,788,2021-10-26,2022-01-15,2022-04-07,7932,confirmada
402,402,54,767,2022-05-11,2021-05-19,2022-01-09,7743,cancelada
403,403,25,434,2023-07-24,2021-08-13,2021-10-19,9175,cancelada
404,404,16,527,2020-10-12,2020-01-27,2023-03-25,299,confirmada
405,405,42,200,2020-07-13,2022-12-28,2023-01-16,6533,pendiente
406,406,33,519,2021-10-07,2023-05-12,2024-03-30,6427,cancelada
407,407,89,762,2022-09-14,2020-12-05,2022-02-12,83,confirmada
408,408,11,603,2022-11-07,2022-02-09,2022-02-10,7802,confirmada
409,409,7,93,2024-04-02,2020-11-28,2022-08-30,207,confirmada
410,410,41,983,2021-10-16,2020-05-23,2022-09-04,9243,confirmada
411,411,84,627,2021-01-21,2023-06-13,2023-06-14,5798,pendiente
412,412,4,859,2023-11-04,2020-04-02,2020-04-30,8578,cancelada
413,413,58,208,2024-04-13,2021-02-08,2021-08-10,1594,cancelada
414,414,53,126,2021-11-10,2022-10-15,2022-10-16,8315,cancelada
415,415,42,493,2023-12-26,2023-08-30,2023-08-31,9545,pendiente
416,416,13,912,2020-12-19,2021-12-05,2021-12-06,8696,pendiente
417,417,71,238,2022-02-13,2021-03-15,2023-11-28,4608,cancelada
418,418,63,483,2023-10-08,2022-11-04,2022-11-05,3133,confirmada
419,419,30,892,2024-05-29,2022-03-06,2022-04-01,6021,confirmada
420,420,75,37,2021-09-28,2020-04-28,2024-05-30,1726,confirmada
421,421,30,378,2020-05-25,2022-02-14,2023-12-14,1750,cancelada
422,422,38,491,2023-05-17,2023-07-16,2023-07-17,8428,cancelada
423,423,16,642,2022-07-27,2023-10-24,2023-10-25,1683,confirmada
424,424,20,728,2022-03-14,2022-03-18,2023-02-24,4864,pendiente
425,425,94,183,2022-05-27,2024-04-03,2024-04-04,6762,pendiente
426,426,27,95,2020-05-16,2023-12-06,2023-12-07,9531,confirmada
427,427,69,608,2024-04-26,2022-03-08,2024-06-14,3407,confirmada
428,428,64,468,2024-04-16,2020-09-22,2023-07-22,1490,cancelada
429,429,93,483,2022-03-08,2020-02-09,2024-06-09,1238,cancelada
430,430,80,356,2020-10-01,2023-04-19,2024-07-01,8695,pendiente
431,431,76,843,2024-04-06,2021-06-18,2023-09-23,3692,pendiente
432,432,76,73,2023-01-02,2023-09-21,2023-09-22,7363,confirmada
433,433,73,755,2024-04-03,2021-12-30,2023-02-08,4369,confirmada
434,434,12,402,2023-05-14,2021-09-19,2021-09-20,1588,cancelada
435,435,87,623,2023-10-29,2022-04-05,2024-02-09,7115,pendiente
436,436,82,212,2021-04-11,2020-12-28,2021-09-16,4975,cancelada
437,437,33,169,2023-09-03,2022-03-06,2023-10-04,2330,confirmada
438,438,85,267,2024-05-28,2023-03-12,2024-05-20,7016,pendiente
439,439,9,157,2021-11-08,2022-03-23,2024-05-11,4275,cancelada
440,440,2,569,2024-06-22,2021-06-18,2021-06-19,7831,pendiente
441,441,9,714,2021-11-12,2020-02-08,2021-11-22,2268,confirmada
442,442,93,746,2024-06-23,2020-07-28,2024-04-06,9591,cancelada
443,443,58,191,2021-08-19,2022-07-25,2022-07-26,3248,pendiente
444,444,88,469,2024-05-17,2021-08-11,2021-11-04,6771,pendiente
445,445,92,966,2022-09-29,2023-03-15,2023-08-28,1524,confirmada
446,446,65,856,2022-09-09,2021-02-20,2024-02-14,9517,pendiente
447,447,36,788,2023-01-23,2022-03-02,2023-09-11,5002,pendiente
448,448,91,442,2020-05-18,2020-02-14,2021-03-06,3327,confirmada
449,449,40,117,2022-07-24,2022-05-04,2022-05-05,1741,confirmada
450,450,64,341,2024-06-13,2024-05-14,2024-05-15,5522,pendiente
451,451,12,317,2020-02-21,2021-07-14,2021-07-18,8144,confirmada
452,452,99,507,2022-09-19,2023-05-22,2023-05-23,274,pendiente
453,453,22,958,2022-09-20,2020-03-07,2024-02-22,3676,confirmada
454,454,17,302,2022-09-12,2022-09-03,2022-09-04,9073,confirmada
455,455,74,754,2022-03-14,2024-06-02,2024-06-03,7971,pendiente
456,456,52,993,2021-08-26,2023-08-12,2023-10-08,6247,confirmada
457,457,59,661,2020-07-03,2020-03-12,2023-01-11,772,pendiente
458,458,53,958,2022-02-23,2020-04-06,2021-09-25,4079,cancelada
459,459,16,169,2020-12-27,2023-08-20,2023-08-21,3667,pendiente
460,460,21,775,2023-05-24,2021-06-18,2022-12-30,8786,cancelada
461,461,14,342,2024-01-17,2021-05-12,2023-03-15,7591,cancelada
462,462,54,866,2021-11-14,2022-05-08,2024-03-04,469,confirmada
463,463,73,384,2023-09-04,2022-03-05,2022-03-06,5503,confirmada
464,464,44,19,2020-04-08,2024-01-09,2024-01-10,4633,cancelada
465,465,35,168,2020-12-30,2022-06-04,2022-06-05,1683,confirmada
466,466,73,920,2023-03-28,2020-05-27,2023-05-20,7159,confirmada
467,467,77,512,2023-12-12,2021-12-01,2022-09-28,9385,pendiente
468,468,45,301,2023-01-05,2021-07-26,2022-07-05,3931,confirmada
469,469,8,629,2020-01-12,2020-03-23,2022-11-07,2496,pendiente
470,470,19,759,2023-08-07,2020-12-01,2022-09-28,3451,pendiente
471,471,33,856,2023-08-22,2020-02-10,2023-09-29,2901,confirmada
472,472,67,817,2024-06-11,2020-01-14,2022-01-29,8157,cancelada
473,473,78,278,2024-03-20,2022-02-12,2022-02-20,3139,cancelada
474,474,20,160,2023-10-30,2022-01-18,2022-01-19,6639,cancelada
475,475,32,131,2022-04-10,2022-10-27,2024-05-12,6568,pendiente
476,476,71,779,2021-11-28,2024-02-10,2024-02-11,5060,cancelada
477,477,69,441,2022-02-03,2020-12-09,2020-12-10,5000,cancelada
478,478,52,137,2022-11-22,2023-11-07,2023-12-30,631,confirmada
479,479,18,441,2020-03-07,2022-03-15,2023-03-28,9504,pendiente
480,480,74,261,2022-07-16,2022-05-21,2022-05-22,984,cancelada
481,481,40,267,2020-10-27,2020-04-06,2024-01-03,5505,cancelada
482,482,18,268,2024-03-02,2022-06-07,2024-03-14,5831,confirmada
483,483,81,715,2023-08-12,2022-10-12,2022-12-02,485,pendiente
484,484,60,937,2024-06-24,2020-07-05,2021-08-11,1286,cancelada
485,485,80,353,2023-03-25,2022-08-03,2022-08-04,6629,confirmada
486,486,1,966,2023-11-26,2024-04-02,2024-04-03,5322,pendiente
487,487,37,997,2022-01-17,2023-10-18,2023-10-19,2438,cancelada
488,488,52,250,2021-01-28,2021-10-05,2022-07-11,1559,pendiente
489,489,38,987,2023-09-26,2022-10-05,2022-10-06,8803,cancelada
490,490,82,357,2022-09-25,2024-01-30,2024-01-31,5673,confirmada
491,491,27,537,2023-05-29,2024-04-20,2024-04-21,9530,pendiente
492,492,6,919,2022-07-15,2022-11-01,2023-07-21,3805,cancelada
493,493,46,949,2022-11-05,2020-06-15,2022-04-20,3385,cancelada
494,494,84,296,2020-05-23,2023-05-19,2024-01-27,3776,pendiente
495,495,17,499,2021-02-18,2021-03-13,2023-03-02,6516,pendiente
496,496,52,535,2024-04-06,2023-04-24,2023-05-21,7849,confirmada
497,497,71,245,2023-11-13,2023-12-19,2023-12-20,9019,confirmada
498,498,77,86,2020-01-20,2022-05-27,2024-04-29,2263,cancelada
499,499,80,580,2022-11-25,2023-03-04,2023-03-05,8799,cancelada
500,500,26,54,2023-05-02,2020-09-18,2022-09-20,3496,pendiente
501,501,73,381,2024-07-06,2020-07-20,2021-11-13,394,pendiente
502,502,20,67,2022-08-10,2023-04-07,2023-04-08,5350,confirmada
503,503,64,127,2020-10-13,2020-07-29,2021-09-03,1089,cancelada
504,504,50,362,2024-05-18,2022-09-22,2022-09-23,8184,cancelada
505,505,2,179,2021-07-26,2024-04-26,2024-04-27,8040,cancelada
506,506,53,363,2022-10-07,2022-09-12,2022-09-13,4080,cancelada
507,507,22,482,2020-06-26,2020-08-10,2023-10-21,1905,cancelada
508,508,43,536,2020-11-23,2024-01-09,2024-01-10,4615,confirmada
509,509,52,181,2023-03-23,2023-05-20,2023-05-21,539,cancelada
510,510,8,604,2022-05-17,2023-10-10,2024-02-29,8458,confirmada
511,511,75,373,2023-10-13,2022-10-24,2022-10-25,5836,confirmada
512,512,76,739,2020-12-17,2021-10-29,2024-03-27,5599,confirmada
513,513,4,674,2024-05-14,2020-10-18,2022-03-11,4937,cancelada
514,514,69,324,2023-11-22,2022-01-25,2023-06-29,5324,confirmada
515,515,94,239,2020-06-29,2023-02-04,2023-02-05,6539,confirmada
516,516,48,697,2022-11-23,2021-12-26,2021-12-27,1749,cancelada
517,517,74,625,2022-04-18,2021-03-20,2024-05-21,7467,pendiente
518,518,40,741,2020-03-23,2022-01-24,2023-01-21,6480,cancelada
519,519,86,444,2023-07-20,2022-02-24,2024-04-18,9085,pendiente
520,520,93,329,2021-07-26,2021-04-05,2021-04-16,3621,confirmada
521,521,86,279,2023-10-08,2024-04-13,2024-04-14,8201,pendiente
522,522,70,624,2020-08-01,2021-06-29,2021-06-30,7668,confirmada
523,523,10,548,2021-03-26,2022-07-06,2023-10-07,3117,cancelada
524,524,14,593,2023-04-21,2021-08-03,2022-05-17,3806,cancelada
525,525,76,667,2023-03-31,2021-09-06,2021-09-07,6554,cancelada
526,526,81,282,2021-06-14,2021-06-14,2022-07-30,8462,pendiente
527,527,65,753,2021-02-26,2020-11-10,2023-12-21,9180,confirmada
528,528,75,906,2020-04-22,2022-06-08,2024-06-06,9378,cancelada
529,529,39,530,2024-03-05,2020-01-06,2020-07-05,8528,confirmada
530,530,7,374,2023-07-21,2023-09-02,2023-09-03,8101,cancelada
531,531,51,595,2023-03-21,2022-02-02,2023-12-13,6430,confirmada
532,532,9,370,2024-01-04,2020-08-30,2024-06-26,963,pendiente
533,533,6,796,2024-02-01,2022-07-20,2022-07-21,6958,pendiente
534,534,80,179,2020-05-28,2023-06-15,2023-06-16,2903,pendiente
535,535,80,256,2021-12-19,2021-07-14,2024-03-06,5866,cancelada
536,536,35,745,2024-01-13,2024-06-12,2024-06-13,2842,cancelada
537,537,91,323,2020-05-02,2023-04-07,2023-04-08,1453,confirmada
538,538,93,636,2022-02-25,2022-08-22,2022-08-23,3536,cancelada
539,539,15,413,2024-05-22,2021-01-02,2021-01-03,854,pendiente
540,540,97,813,2021-11-13,2022-03-21,2022-03-22,863,pendiente
541,541,54,857,2020-03-16,2020-01-09,2022-02-15,6436,pendiente
542,542,91,859,2021-12-13,2021-01-17,2021-02-20,7888,confirmada
543,543,14,114,2023-09-01,2021-04-29,2021-04-30,7463,confirmada
544,544,4,782,2020-05-07,2021-11-25,2021-11-26,9170,pendiente
545,545,42,258,2021-07-11,2020-12-03,2022-03-21,3657,confirmada
546,546,87,377,2023-01-08,2020-10-20,2021-09-09,9118,confirmada
547,547,94,85,2023-09-16,2020-12-13,2022-05-26,3898,pendiente
548,548,33,353,2021-08-05,2022-06-29,2022-06-30,658,confirmada
549,549,46,939,2020-05-25,2021-10-09,2022-03-25,586,pendiente
550,550,74,125,2021-09-12,2024-05-01,2024-05-02,4688,confirmada
551,551,42,458,2023-03-27,2023-11-09,2023-11-10,330,pendiente
552,552,75,755,2022-11-10,2022-09-24,2022-09-25,2194,pendiente
553,553,92,147,2022-12-25,2023-03-07,2023-09-27,2331,pendiente
554,554,65,195,2022-07-15,2022-11-13,2022-11-14,5190,confirmada
555,555,15,249,2020-07-01,2021-02-05,2021-02-06,5080,cancelada
556,556,70,623,2023-02-01,2023-01-07,2023-01-08,4267,cancelada
557,557,90,219,2022-01-09,2023-11-07,2023-12-15,9227,cancelada
558,558,1,536,2023-11-30,2020-03-22,2023-02-20,8258,confirmada
559,559,16,826,2021-08-12,2023-06-25,2023-10-28,503,pendiente
560,560,31,872,2022-05-19,2024-06-03,2024-06-04,2499,confirmada
561,561,79,835,2022-12-02,2021-03-24,2022-05-31,2710,pendiente
562,562,66,442,2024-01-05,2020-08-28,2022-12-07,2722,confirmada
563,563,8,252,2023-12-09,2021-02-11,2023-07-31,7836,cancelada
564,564,16,655,2023-12-24,2024-07-03,2024-07-04,1575,pendiente
565,565,57,275,2020-04-18,2024-03-31,2024-04-01,1634,confirmada
566,566,53,173,2021-09-16,2021-11-23,2023-01-15,5351,pendiente
567,567,20,561,2020-09-24,2023-12-27,2024-02-06,5809,cancelada
568,568,85,704,2023-10-24,2024-07-06,2024-07-07,5368,pendiente
569,569,58,142,2020-08-29,2022-01-21,2022-07-17,1179,pendiente
570,570,49,296,2020-07-14,2022-12-23,2022-12-24,3850,pendiente
571,571,28,655,2023-09-01,2021-04-10,2021-04-11,2902,cancelada
572,572,65,315,2023-09-24,2022-11-02,2023-05-26,5038,cancelada
573,573,9,950,2020-06-24,2023-11-20,2023-11-21,5171,cancelada
574,574,80,233,2021-05-24,2022-03-28,2023-06-19,4917,confirmada
575,575,9,797,2023-12-14,2020-01-31,2023-09-08,3405,cancelada
576,576,100,783,2020-04-24,2023-07-24,2023-07-25,5113,pendiente
577,577,82,148,2021-07-24,2023-04-12,2023-04-13,1847,cancelada
578,578,84,718,2021-01-18,2021-11-26,2021-11-27,4802,pendiente
579,579,1,7,2023-04-27,2021-04-05,2024-03-30,2065,confirmada
580,580,19,5,2022-04-23,2021-12-14,2021-12-15,4322,cancelada
581,581,35,590,2023-12-27,2021-09-23,2022-09-27,9041,pendiente
582,582,80,934,2023-09-30,2022-06-19,2024-04-07,9371,cancelada
583,583,78,110,2022-06-10,2020-07-28,2020-07-29,9268,pendiente
584,584,75,380,2023-07-10,2021-09-04,2021-09-05,8460,confirmada
585,585,28,670,2024-04-13,2021-10-07,2023-05-31,7427,cancelada
586,586,40,751,2023-10-07,2022-07-24,2022-07-25,3733,pendiente
587,587,84,461,2021-07-24,2024-04-06,2024-04-07,5568,confirmada
588,588,10,788,2022-03-20,2023-05-15,2023-05-16,225,confirmada
589,589,99,738,2022-09-25,2021-01-13,2022-05-31,3903,pendiente
590,590,99,955,2020-06-17,2023-04-01,2023-04-02,3353,cancelada
591,591,22,241,2020-07-21,2020-08-06,2022-03-16,918,cancelada
592,592,76,54,2021-03-30,2020-06-22,2024-01-24,4388,pendiente
593,593,90,979,2021-06-29,2023-10-20,2023-10-21,281,pendiente
594,594,41,349,2020-02-25,2020-06-22,2024-02-07,2399,confirmada
595,595,83,563,2022-01-03,2023-10-28,2023-10-29,4594,confirmada
596,596,72,882,2024-02-17,2020-12-09,2021-07-26,3069,pendiente
597,597,50,488,2021-06-03,2023-06-21,2023-06-22,5631,pendiente
598,598,78,314,2021-02-10,2021-05-19,2021-05-20,2162,cancelada
599,599,15,106,2021-09-09,2023-04-20,2023-04-21,1547,pendiente
600,600,35,393,2024-01-12,2023-12-31,2024-01-01,4536,cancelada
601,601,60,387,2021-02-19,2023-09-30,2023-10-01,7861,confirmada
602,602,83,651,2024-05-26,2023-03-18,2023-03-19,5740,cancelada
603,603,89,847,2021-05-12,2024-01-26,2024-01-27,6094,pendiente
604,604,71,981,2023-11-23,2024-05-26,2024-05-27,4544,pendiente
605,605,31,758,2023-01-14,2022-09-07,2022-12-06,6841,pendiente
606,606,98,772,2020-02-16,2023-01-14,2023-01-15,2754,cancelada
607,607,45,105,2020-10-08,2020-08-08,2020-08-24,371,pendiente
608,608,98,566,2020-02-10,2021-01-24,2021-03-23,7889,cancelada
609,609,41,965,2023-08-03,2020-05-16,2024-06-16,3085,cancelada
610,610,99,774,2021-01-29,2020-07-11,2023-12-02,7761,cancelada
611,611,56,624,2021-08-07,2022-01-10,2022-01-11,7822,confirmada
612,612,67,424,2021-09-08,2023-01-23,2023-01-24,7215,confirmada
613,613,38,902,2024-04-08,2022-09-11,2022-09-12,4155,confirmada
614,614,87,706,2020-12-03,2023-12-02,2024-01-17,8910,confirmada
615,615,26,685,2020-07-29,2024-03-19,2024-03-20,5437,pendiente
616,616,99,460,2020-03-03,2022-11-21,2022-11-22,3862,pendiente
617,617,53,596,2021-02-03,2020-01-18,2021-08-22,3012,cancelada
618,618,17,923,2021-10-02,2023-04-16,2023-04-17,6086,pendiente
619,619,52,747,2022-09-22,2023-03-18,2024-02-17,3519,confirmada
620,620,68,542,2022-07-08,2022-02-07,2022-02-08,1078,pendiente
621,621,97,240,2022-05-29,2021-03-30,2024-06-24,4714,pendiente
622,622,61,961,2022-10-22,2022-03-29,2023-12-10,2166,pendiente
623,623,69,437,2022-11-06,2020-02-25,2023-07-21,9604,cancelada
624,624,60,530,2022-06-12,2020-07-25,2022-11-06,7968,cancelada
625,625,71,751,2022-04-13,2022-02-21,2024-01-25,5748,confirmada
626,626,82,284,2021-12-07,2023-05-25,2023-05-26,6556,cancelada
627,627,38,934,2024-04-01,2024-05-07,2024-05-08,4312,cancelada
628,628,17,49,2022-08-21,2022-06-07,2022-09-01,1865,pendiente
629,629,80,143,2020-05-12,2024-03-24,2024-03-25,2938,cancelada
630,630,79,673,2023-06-01,2023-07-21,2023-07-22,6570,pendiente
631,631,59,934,2020-08-28,2020-01-18,2020-09-10,7633,pendiente
632,632,78,606,2022-10-16,2022-09-23,2023-03-01,4470,confirmada
633,633,92,454,2023-06-22,2023-09-06,2023-09-07,5115,pendiente
634,634,63,459,2023-04-02,2020-04-27,2020-08-24,997,cancelada
635,635,25,372,2022-12-11,2022-05-04,2023-06-28,450,cancelada
636,636,38,204,2021-08-20,2023-04-08,2024-01-01,796,confirmada
637,637,71,665,2022-06-05,2021-12-21,2021-12-22,6030,cancelada
638,638,19,312,2020-06-26,2024-04-26,2024-04-27,8146,confirmada
639,639,55,481,2023-03-10,2021-08-26,2024-02-18,5278,cancelada
640,640,73,69,2022-12-27,2023-05-25,2023-05-26,3541,pendiente
641,641,13,488,2023-01-06,2022-07-21,2022-07-22,2487,confirmada
642,642,33,178,2020-12-24,2020-02-02,2024-06-21,4670,confirmada
643,643,74,956,2022-12-23,2020-11-19,2023-11-14,6873,cancelada
644,644,84,97,2024-02-25,2023-12-15,2023-12-16,812,cancelada
645,645,88,581,2020-07-16,2021-03-06,2024-01-05,5094,cancelada
646,646,1,192,2021-03-07,2023-11-06,2023-11-07,3746,pendiente
647,647,35,664,2023-07-09,2022-07-22,2022-07-23,6053,confirmada
648,648,59,347,2022-04-02,2023-06-26,2023-06-27,1727,cancelada
649,649,8,728,2021-11-01,2020-11-01,2023-08-15,8454,cancelada
650,650,45,295,2024-06-18,2023-12-20,2023-12-21,1924,pendiente
651,651,80,933,2021-07-23,2023-10-18,2023-10-19,655,confirmada
652,652,61,776,2020-11-16,2024-02-21,2024-02-22,5874,pendiente
653,653,80,525,2021-08-04,2023-04-01,2024-01-20,5607,confirmada
654,654,96,465,2023-10-03,2024-05-16,2024-05-17,6191,pendiente
655,655,61,655,2023-09-19,2023-07-31,2023-08-01,4718,confirmada
656,656,9,788,2020-12-08,2020-10-08,2021-01-09,7985,pendiente
657,657,70,602,2023-09-23,2020-11-08,2023-05-30,9944,cancelada
658,658,94,903,2022-04-23,2020-05-04,2022-08-07,2110,pendiente
659,659,25,522,2024-02-07,2023-01-29,2023-01-30,2502,cancelada
660,660,62,356,2022-05-09,2023-04-21,2023-04-22,4712,confirmada
661,661,78,624,2020-10-21,2022-09-28,2023-08-04,135,confirmada
662,662,29,899,2022-08-08,2020-03-16,2022-04-22,1658,cancelada
663,663,30,939,2020-12-26,2021-07-18,2021-07-19,6233,confirmada
664,664,31,633,2022-06-22,2022-11-03,2023-06-04,4582,cancelada
665,665,8,458,2020-04-11,2022-11-23,2022-11-24,1787,confirmada
666,666,85,156,2023-10-22,2023-04-05,2023-04-06,635,pendiente
667,667,10,600,2024-06-01,2023-07-13,2023-07-14,9085,pendiente
668,668,52,435,2023-10-06,2021-07-29,2021-07-30,7656,cancelada
669,669,2,833,2024-06-12,2023-01-10,2023-01-11,9139,pendiente
670,670,10,655,2023-07-10,2020-11-16,2020-11-17,373,pendiente
671,671,86,277,2021-07-19,2023-04-26,2023-04-27,1201,cancelada
672,672,62,14,2021-03-11,2021-09-13,2022-04-02,9631,cancelada
673,673,22,989,2021-06-29,2023-04-03,2024-03-29,8685,pendiente
674,674,92,632,2024-05-25,2020-10-23,2024-04-13,8136,confirmada
675,675,34,618,2021-04-06,2021-05-23,2021-12-18,6233,confirmada
676,676,2,626,2022-12-12,2022-02-28,2022-12-11,7842,cancelada
677,677,21,419,2020-09-19,2020-01-22,2022-08-23,8428,pendiente
678,678,82,517,2024-01-17,2020-02-29,2022-06-08,7645,confirmada
679,679,87,115,2024-05-05,2023-05-23,2023-05-24,8405,pendiente
680,680,59,815,2020-02-05,2022-12-30,2023-10-26,8785,pendiente
681,681,89,783,2023-09-06,2023-08-03,2023-08-04,2078,cancelada
682,682,83,279,2023-05-19,2023-06-16,2024-03-26,7449,confirmada
683,683,18,164,2024-06-03,2020-11-21,2020-11-22,7496,cancelada
684,684,59,182,2021-04-27,2022-08-13,2022-11-29,5825,cancelada
685,685,68,127,2023-12-07,2022-04-24,2022-04-25,8445,confirmada
686,686,67,333,2024-05-15,2022-07-25,2022-07-26,8002,confirmada
687,687,11,606,2023-05-17,2023-03-01,2023-03-02,7981,pendiente
688,688,9,340,2024-03-04,2020-03-23,2020-03-24,3729,pendiente
689,689,58,486,2023-07-03,2024-03-28,2024-03-29,5935,pendiente
690,690,98,890,2023-03-23,2021-11-04,2022-09-07,9443,pendiente
691,691,57,863,2021-09-13,2023-09-15,2023-09-16,4805,cancelada
692,692,7,791,2020-08-15,2022-03-02,2022-03-03,5659,confirmada
693,693,96,725,2023-01-18,2020-01-20,2020-05-23,6990,cancelada
694,694,49,370,2022-03-11,2023-05-23,2023-05-24,4916,cancelada
695,695,26,850,2021-07-08,2021-02-07,2023-11-12,1921,confirmada
696,696,57,791,2021-05-15,2020-05-22,2021-02-06,1789,cancelada
697,697,67,629,2021-01-30,2022-06-11,2022-06-12,7984,confirmada
698,698,97,526,2021-11-06,2022-02-13,2022-02-14,3108,cancelada
699,699,36,530,2020-07-05,2021-11-26,2021-11-27,5397,confirmada
700,700,80,372,2020-07-28,2023-05-31,2023-09-27,6689,confirmada
701,701,31,227,2023-07-14,2023-12-12,2023-12-13,1511,confirmada
702,702,26,697,2021-08-27,2024-06-27,2024-06-28,1057,confirmada
703,703,47,301,2021-04-25,2020-02-16,2020-05-11,3657,pendiente
704,704,32,797,2022-08-22,2023-04-04,2023-04-05,3193,confirmada
705,705,38,819,2022-02-07,2020-09-10,2022-05-08,2649,pendiente
706,706,79,173,2021-05-31,2020-08-23,2024-01-12,9006,pendiente
707,707,78,26,2024-01-11,2023-09-07,2023-09-08,187,confirmada
708,708,80,576,2022-07-21,2022-08-24,2022-12-17,612,pendiente
709,709,49,641,2022-10-01,2023-10-07,2023-10-08,8901,pendiente
710,710,10,976,2023-07-14,2023-01-02,2023-01-03,5317,confirmada
711,711,28,8,2024-04-12,2020-06-27,2023-02-26,9240,cancelada
712,712,87,422,2024-04-15,2020-02-05,2024-06-12,9988,cancelada
713,713,98,410,2022-01-06,2022-06-12,2022-06-13,7819,confirmada
714,714,25,561,2020-07-29,2021-09-28,2021-09-29,3690,pendiente
715,715,24,731,2020-11-05,2020-04-02,2022-02-17,6473,pendiente
